go_id	go	gene_id
GB40007	GO:0034993	LOC551356
GB40007	GO:0090286	LOC551356
GB40010	GO:0016021	LOC551319
GB40012	GO:0016021	LOC551280
GB40013	GO:0003998	LOC724904
GB40014	GO:0005622	LOC413018
GB40014	GO:0006886	LOC413018
GB40015	GO:0008289	LOC551111
GB40015	GO:0016021	LOC551111
GB40016	GO:0004143	LOC551069
GB40016	GO:0005509	LOC551069
GB40016	GO:0005524	LOC551069
GB40016	GO:0005622	LOC551069
GB40016	GO:0007205	LOC551069
GB40016	GO:0035556	LOC551069
GB40020	GO:0003924	LOC550723
GB40020	GO:0005525	LOC550723
GB40020	GO:0005622	LOC550723
GB40020	GO:0006886	LOC550723
GB40020	GO:0006913	LOC550723
GB40020	GO:0007264	LOC550723
GB40020	GO:0016020	LOC550723
GB40027	GO:0008233	LOC410696
GB40028	GO:0005524	LOC725348
GB40028	GO:0006298	LOC725348
GB40028	GO:0030983	LOC725348
GB40028	GO:0032300	LOC725348
GB40030	GO:0002143	LOC724496
GB40030	GO:0004792	LOC724496
GB40030	GO:0005524	LOC724496
GB40030	GO:0005829	LOC724496
GB40030	GO:0006777	LOC724496
GB40030	GO:0008641	LOC724496
GB40030	GO:0016779	LOC724496
GB40030	GO:0018192	LOC724496
GB40030	GO:0046872	LOC724496
GB40031	GO:0004175	LOC100578243
GB40031	GO:0005634	LOC100578243
GB40031	GO:0006511	LOC100578243
GB40031	GO:0019773	LOC100578243
GB40032	GO:0032040	LOC550996
GB40033	GO:0043087	LOC100578281
GB40037	GO:0003777	LOC727484
GB40037	GO:0005524	LOC727484
GB40037	GO:0005871	LOC727484
GB40037	GO:0007018	LOC727484
GB40038	GO:0005215	LOC552136
GB40038	GO:0006811	LOC552136
GB40038	GO:0016020	LOC552136
GB40053	GO:0008528	LOC413550
GB40053	GO:0016021	LOC413550
GB40057	GO:0000166	LOC409961
GB40057	GO:0003676	LOC409961
GB40063	GO:0003677	LOC410442
GB40063	GO:0005524	LOC410442
GB40063	GO:0006260	LOC410442
GB40067	GO:0004672	Ripk5
GB40067	GO:0004674	Ripk5
GB40067	GO:0004712	Ripk5
GB40067	GO:0004713	Ripk5
GB40067	GO:0005524	Ripk5
GB40067	GO:0005737	Ripk5
GB40067	GO:0016323	Ripk5
GB40067	GO:0016324	Ripk5
GB40069	GO:0016021	LOC725619
GB40070	GO:0016021	LOC725753
GB40072	GO:0030170	LOC410039
GB40072	GO:0031071	LOC410039
GB40072	GO:0044571	LOC410039
GB40074	GO:0003707	LOC551592
GB40074	GO:0004879	LOC551592
GB40074	GO:0005634	LOC551592
GB40074	GO:0006351	LOC551592
GB40074	GO:0008270	LOC551592
GB40074	GO:0043565	LOC551592
GB40075	GO:0005622	LOC410447
GB40075	GO:0006886	LOC410447
GB40076	GO:0016021	LOC410448
GB40076	GO:0022857	LOC410448
GB40077	GO:0003824	LOC726040
GB40083	GO:0008474	LOC408426
GB40085	GO:0004181	LOC410452
GB40085	GO:0008270	LOC410452
GB40085	GO:0016021	LOC410452
GB40086	GO:0005215	LOC410454
GB40086	GO:0016021	LOC410454
GB40086	GO:0055085	LOC410454
GB40089	GO:0005245	LOC408430
GB40089	GO:0005891	LOC408430
GB40091	GO:0008270	LOC408431
GB40095	GO:0005634	Dll
GB40095	GO:0006355	Dll
GB40095	GO:0043565	Dll
GB40098	GO:0006351	LOC410459
GB40098	GO:0016538	LOC410459
GB40098	GO:0070985	LOC410459
GB40106	GO:0016757	LOC408434
GB40107	GO:0003677	LOC410463
GB40107	GO:0005524	LOC410463
GB40107	GO:0006260	LOC410463
GB40109	GO:0004144	LOC552377
GB40109	GO:0005789	LOC552377
GB40109	GO:0016021	LOC552377
GB40109	GO:0019432	LOC552377
GB40110	GO:0016021	LOC100577222
GB40112	GO:0008270	LOC410462
GB40113	GO:0016021	LOC408433
GB40118	GO:0016831	LOC408432
GB40118	GO:0019752	LOC408432
GB40118	GO:0030170	LOC408432
GB40119	GO:0004334	LOC552210
GB40119	GO:0009072	LOC552210
GB40120	GO:0043066	LOC726648
GB40123	GO:0004180	LOC726599
GB40123	GO:0008237	LOC726599
GB40123	GO:0008241	LOC726599
GB40123	GO:0016020	LOC726599
GB40123	GO:0046872	LOC726599
GB40126	GO:0007165	LOC410456
GB40128	GO:0003676	LOC726547
GB40128	GO:0046872	LOC726547
GB40135	GO:0004181	LOC726391
GB40135	GO:0008270	LOC726391
GB40137	GO:0004252	LOC726352
GB40138	GO:0004252	LOC726329
GB40139	GO:0003755	LOC408428
GB40139	GO:0006457	LOC408428
GB40139	GO:0016021	LOC408428
GB40140	GO:0008381	LOC408427
GB40140	GO:0016021	LOC408427
GB40141	GO:0004185	LOC410451
GB40141	GO:0005576	LOC410451
GB40142	GO:0003676	LOC100577543
GB40142	GO:0006355	LOC100577543
GB40142	GO:0030097	LOC100577543
GB40142	GO:0046872	LOC100577543
GB40142	GO:0051569	LOC100577543
GB40145	GO:0016021	LOC410449
GB40145	GO:0046872	LOC410449
GB40146	GO:0005525	LOC725856
GB40146	GO:0005622	LOC725856
GB40146	GO:0007264	LOC725856
GB40146	GO:0015031	LOC725856
GB40147	GO:0003676	LOC100577696
GB40147	GO:0046872	LOC100577696
GB40148	GO:0016021	LOC100576555
GB40148	GO:0055114	LOC100576555
GB40150	GO:0003700	Foxp
GB40150	GO:0005634	Foxp
GB40150	GO:0006351	Foxp
GB40150	GO:0043565	Foxp
GB40151	GO:0015031	LOC410441
GB40151	GO:0016021	LOC410441
GB40158	GO:0004252	LOC410438
GB40159	GO:0007165	LOC100576924
GB40162	GO:0008376	LOC413549
GB40162	GO:0016021	LOC413549
GB40162	GO:0032580	LOC413549
GB40168	GO:0003873	LOC409963
GB40168	GO:0005524	LOC409963
GB40168	GO:0006000	LOC409963
GB40168	GO:0006003	LOC409963
GB40169	GO:0008528	LOC411632
GB40169	GO:0016021	LOC411632
GB40178	GO:0003700	LOC100577391
GB40178	GO:0005622	LOC100577391
GB40178	GO:0043565	LOC100577391
GB40183	GO:0004984	LOC724462
GB40183	GO:0005549	LOC724462
GB40183	GO:0005886	LOC724462
GB40183	GO:0016021	LOC724462
GB40184	GO:0004984	LOC100576282
GB40184	GO:0005549	LOC100576282
GB40184	GO:0005886	LOC100576282
GB40184	GO:0016021	LOC100576282
GB40186	GO:0004984	LOC724590
GB40186	GO:0005549	LOC724590
GB40186	GO:0005886	LOC724590
GB40186	GO:0016021	LOC724590
GB40187	GO:0004984	LOC100576246
GB40187	GO:0005549	LOC100576246
GB40187	GO:0005886	LOC100576246
GB40187	GO:0016021	LOC100576246
GB40189	GO:0004984	LOC100576212
GB40189	GO:0005549	LOC100576212
GB40189	GO:0016021	LOC100576212
GB40191	GO:0004984	LOC100577062
GB40191	GO:0005549	LOC100577062
GB40191	GO:0005886	LOC100577062
GB40191	GO:0016021	LOC100577062
GB40192	GO:0004984	LOC100577024
GB40192	GO:0005549	LOC100577024
GB40192	GO:0005886	LOC100577024
GB40192	GO:0016021	LOC100577024
GB40195	GO:0004984	LOC100576940
GB40195	GO:0005549	LOC100576940
GB40195	GO:0016021	LOC100576940
GB40198	GO:0004984	LOC724958
GB40198	GO:0005549	LOC724958
GB40198	GO:0016021	LOC724958
GB40200	GO:0004984	LOC725052
GB40200	GO:0005549	LOC725052
GB40200	GO:0005886	LOC725052
GB40200	GO:0016021	LOC725052
GB40201	GO:0004984	LOC100576839
GB40201	GO:0005549	LOC100576839
GB40201	GO:0005886	LOC100576839
GB40201	GO:0016021	LOC100576839
GB40203	GO:0006801	LOC413369
GB40203	GO:0046872	LOC413369
GB40203	GO:0055114	LOC413369
GB40205	GO:0003677	LOC552156
GB40205	GO:0003899	LOC552156
GB40205	GO:0006351	LOC552156
GB40205	GO:0032549	LOC552156
GB40206	GO:0004930	LOC552108
GB40206	GO:0007166	LOC552108
GB40206	GO:0016021	LOC552108
GB40207	GO:0004828	LOC724712
GB40207	GO:0005524	LOC724712
GB40207	GO:0005737	LOC724712
GB40207	GO:0006434	LOC724712
GB40212	GO:0007160	LOC725498
GB40217	GO:0003677	LOC413064
GB40217	GO:0003678	LOC413064
GB40217	GO:0005524	LOC413064
GB40217	GO:0005634	LOC413064
GB40217	GO:0006270	LOC413064
GB40217	GO:0042555	LOC413064
GB40218	GO:0015204	LOC100576458
GB40218	GO:0016021	LOC100576458
GB40219	GO:0016021	LOC100576428
GB40221	GO:0016021	LOC551248
GB40222	GO:0004672	LOC409959
GB40222	GO:0005524	LOC409959
GB40227	GO:0016021	LOC412797
GB40227	GO:0022891	LOC412797
GB40232	GO:0051920	LOC409954
GB40237	GO:0004222	LOC413539
GB40237	GO:0046872	LOC413539
GB40238	GO:0004109	LOC552084
GB40238	GO:0006779	LOC552084
GB40238	GO:0016021	LOC552084
GB40239	GO:0016021	LOC412351
GB40240	GO:0005509	LOC409881
GB40251	GO:0003676	LOC552030
GB40251	GO:0008270	LOC552030
GB40252	GO:0003677	LOC727025
GB40252	GO:0003899	LOC727025
GB40252	GO:0006351	LOC727025
GB40254	GO:0008270	LOC100577961
GB40254	GO:0016021	LOC100577961
GB40254	GO:0019706	LOC100577961
GB40269	GO:0032040	LOC413720
GB40273	GO:0003676	LOC100576110
GB40273	GO:0046872	LOC100576110
GB40274	GO:0003777	LOC411814
GB40274	GO:0005524	LOC411814
GB40274	GO:0005871	LOC411814
GB40274	GO:0005874	LOC411814
GB40274	GO:0007018	LOC411814
GB40278	GO:0004491	LOC409736
GB40279	GO:0016021	LOC100577322
GB40280	GO:0003677	LOC412876
GB40280	GO:0004075	LOC412876
GB40280	GO:0004736	LOC412876
GB40280	GO:0005524	LOC412876
GB40280	GO:0006090	LOC412876
GB40280	GO:0006094	LOC412876
GB40280	GO:0009374	LOC412876
GB40280	GO:0046872	LOC412876
GB40282	GO:0004725	LOC409714
GB40282	GO:0016021	LOC409714
GB40283	GO:0015377	LOC409715
GB40283	GO:0016021	LOC409715
GB40284	GO:0004497	LOC725159
GB40284	GO:0005506	LOC725159
GB40284	GO:0016021	LOC725159
GB40284	GO:0016705	LOC725159
GB40284	GO:0020037	LOC725159
GB40286	GO:0004497	LOC725087
GB40286	GO:0005506	LOC725087
GB40286	GO:0016021	LOC725087
GB40286	GO:0016705	LOC725087
GB40286	GO:0020037	LOC725087
GB40287	GO:0004497	LOC551028
GB40287	GO:0005506	LOC551028
GB40287	GO:0016021	LOC551028
GB40287	GO:0016705	LOC551028
GB40287	GO:0020037	LOC551028
GB40289	GO:0052855	LOC550956
GB40297	GO:0006886	LOC550975
GB40297	GO:0030176	LOC550975
GB40299	GO:0042302	CPR5
GB40301	GO:0004034	LOC552086
GB40301	GO:0019318	LOC552086
GB40301	GO:0030246	LOC552086
GB40302	GO:0004618	LOC411576
GB40302	GO:0005524	LOC411576
GB40302	GO:0006096	LOC411576
GB40304	GO:0005622	LOC413892
GB40304	GO:0035556	LOC413892
GB40305	GO:0016651	LOC413891
GB40305	GO:0048038	LOC413891
GB40305	GO:0051287	LOC413891
GB40307	GO:0003677	LOC412547
GB40307	GO:0003899	LOC412547
GB40307	GO:0005730	LOC412547
GB40307	GO:0006351	LOC412547
GB40307	GO:0008270	LOC412547
GB40309	GO:0005777	LOC100578522
GB40310	GO:0004672	LOC411575
GB40310	GO:0005524	LOC411575
GB40316	GO:0016021	LOC412739
GB40318	GO:0008270	LOC725906
GB40319	GO:0005634	LOC552129
GB40320	GO:0005524	LOC411359
GB40320	GO:0006457	LOC411359
GB40320	GO:0009408	LOC411359
GB40320	GO:0046872	LOC411359
GB40327	GO:0016021	LOC726884
GB40333	GO:0016020	LOC408703
GB40337	GO:0001607	LOC551571
GB40337	GO:0016021	LOC551571
GB40339	GO:0016021	LOC413740
GB40339	GO:0016491	LOC413740
GB40342	GO:0005525	LOC551834
GB40344	GO:0004623	LOC552242
GB40344	GO:0005509	LOC552242
GB40344	GO:0005576	LOC552242
GB40344	GO:0006644	LOC552242
GB40344	GO:0016042	LOC552242
GB40356	GO:0004867	LOC413185
GB40360	GO:0003743	LOC726500
GB40360	GO:0005850	LOC726500
GB40362	GO:0003677	LOC412308
GB40362	GO:0004518	LOC412308
GB40362	GO:0005634	LOC412308
GB40362	GO:0005739	LOC412308
GB40362	GO:0006281	LOC412308
GB40364	GO:0017119	LOC551090
GB40365	GO:0003676	LOC726586
GB40365	GO:0004386	LOC726586
GB40365	GO:0005524	LOC726586
GB40377	GO:0016021	LOC551717
GB40381	GO:0005215	LOC725438
GB40381	GO:0006814	LOC725438
GB40381	GO:0016021	LOC725438
GB40381	GO:0055085	LOC725438
GB40382	GO:0005886	LOC725483
GB40382	GO:0016021	LOC725483
GB40382	GO:0050909	LOC725483
GB40389	GO:0005737	PRF
GB40389	GO:0005856	PRF
GB40390	GO:0016021	LOC725900
GB40391	GO:0016021	LOC100577582
GB40392	GO:0008271	LOC552279
GB40392	GO:0016021	LOC552279
GB40395	GO:0006810	LOC409026
GB40395	GO:0016021	LOC409026
GB40399	GO:0016021	LOC552555
GB40399	GO:0016192	LOC552555
GB40400	GO:0004713	LOC552576
GB40400	GO:0005524	LOC552576
GB40405	GO:0005057	LOC409616
GB40405	GO:0005622	LOC409616
GB40410	GO:0005215	LOC413556
GB40410	GO:0016021	LOC413556
GB40410	GO:0055085	LOC413556
GB40414	GO:0000184	LOC726359
GB40415	GO:0016021	LOC100577452
GB40417	GO:0016021	Tmem98
GB40420	GO:0007165	LOC409836
GB40424	GO:0005525	LOC409166
GB40424	GO:0005622	LOC409166
GB40424	GO:0007264	LOC409166
GB40424	GO:0008270	LOC409166
GB40424	GO:0015031	LOC409166
GB40427	GO:0005737	LOC100576968
GB40427	GO:0005856	LOC100576968
GB40427	GO:0008285	LOC100576968
GB40427	GO:0019898	LOC100576968
GB40429	GO:0003924	LOC551603
GB40429	GO:0005525	LOC551603
GB40429	GO:0005622	LOC551603
GB40429	GO:0006886	LOC551603
GB40429	GO:0006913	LOC551603
GB40429	GO:0007264	LOC551603
GB40429	GO:0016020	LOC551603
GB40431	GO:0006807	LOC409250
GB40431	GO:0016810	LOC409250
GB40437	GO:0016055	LOC724437
GB40437	GO:0030178	LOC724437
GB40438	GO:0016021	LOC724393
GB40439	GO:0016021	crh-BP
GB40439	GO:0051424	crh-BP
GB40441	GO:0016021	LOC409369
GB40442	GO:0016831	LOC411771
GB40442	GO:0019752	LOC411771
GB40442	GO:0030170	LOC411771
GB40446	GO:0042302	LOC100577302
GB40448	GO:0003735	RpL35
GB40448	GO:0005840	RpL35
GB40448	GO:0006412	RpL35
GB40451	GO:0003824	LOC409196
GB40451	GO:0009058	LOC409196
GB40451	GO:0030170	LOC409196
GB40452	GO:0005086	LOC409370
GB40452	GO:0032012	LOC409370
GB40453	GO:0008270	LOC411881
GB40454	GO:0005634	LOC724519
GB40454	GO:0006355	LOC724519
GB40454	GO:0043486	LOC724519
GB40456	GO:0006810	LOC551301
GB40456	GO:0016021	LOC551301
GB40457	GO:0015078	ATP5G2
GB40457	GO:0015986	ATP5G2
GB40457	GO:0015991	ATP5G2
GB40457	GO:0016021	ATP5G2
GB40457	GO:0045263	ATP5G2
GB40459	GO:0005779	LOC552596
GB40459	GO:0006625	LOC552596
GB40459	GO:0008270	LOC552596
GB40460	GO:0003824	LOC409150
GB40461	GO:0005509	LOC409165
GB40461	GO:0005783	LOC409165
GB40461	GO:0006457	LOC409165
GB40462	GO:0004129	LOC726297
GB40462	GO:0016021	LOC726297
GB40463	GO:0008654	LOC411698
GB40463	GO:0016021	LOC411698
GB40463	GO:0016780	LOC411698
GB40466	GO:0005524	LOC413252
GB40466	GO:0016887	LOC413252
GB40467	GO:0016021	LOC413253
GB40473	GO:0005622	LOC413275
GB40473	GO:0006810	LOC413275
GB40478	GO:0004930	LOC412439
GB40478	GO:0005886	LOC412439
GB40478	GO:0007166	LOC412439
GB40478	GO:0016021	LOC412439
GB40479	GO:0017150	LOC409969
GB40479	GO:0050660	LOC409969
GB40480	GO:0004674	LOC413029
GB40480	GO:0005524	LOC413029
GB40481	GO:0016021	LOC552631
GB40490	GO:0008270	LOC551029
GB40490	GO:0008285	LOC551029
GB40490	GO:0016573	LOC551029
GB40490	GO:0070776	LOC551029
GB40491	GO:0009058	LOC411974
GB40491	GO:0016779	LOC411974
GB40492	GO:0003735	LOC552494
GB40492	GO:0005840	LOC552494
GB40492	GO:0006412	LOC552494
GB40492	GO:0019843	LOC552494
GB40492	GO:0046872	LOC552494
GB40495	GO:0003676	LOC100577756
GB40495	GO:0005634	LOC100577756
GB40495	GO:0008270	LOC100577756
GB40498	GO:0005509	LOC552358
GB40498	GO:0016021	LOC552358
GB40500	GO:0016021	LOC412115
GB40503	GO:0016616	LOC725967
GB40503	GO:0051287	LOC725967
GB40507	GO:0005634	LOC411240
GB40510	GO:0000184	LOC411774
GB40511	GO:0004713	LOC725670
GB40511	GO:0005524	LOC725670
GB40513	GO:0016255	LOC413664
GB40513	GO:0042765	LOC413664
GB40515	GO:0004725	LOC413663
GB40515	GO:0046872	LOC413663
GB40517	GO:0015889	LOC551780
GB40517	GO:0031419	LOC551780
GB40519	GO:0003677	LOC725331
GB40519	GO:0005634	LOC725331
GB40519	GO:0006351	LOC725331
GB40519	GO:0006355	LOC725331
GB40535	GO:0005761	LOC726617
GB40536	GO:0016021	LOC725573
GB40537	GO:0008270	LOC551545
GB40537	GO:0016491	LOC551545
GB40538	GO:0003676	LOC726537
GB40538	GO:0004386	LOC726537
GB40538	GO:0005524	LOC726537
GB40539	GO:0003735	LOC726013
GB40539	GO:0006412	LOC726013
GB40539	GO:0015935	LOC726013
GB40540	GO:0004843	LOC726482
GB40540	GO:0006511	LOC726482
GB40540	GO:0008270	LOC726482
GB40540	GO:0016579	LOC726482
GB40541	GO:0016021	LOC409089
GB40543	GO:0016021	LOC551885
GB40554	GO:0005634	LOC413183
GB40554	GO:0007049	LOC413183
GB40560	GO:0004721	LOC413619
GB40560	GO:0005634	LOC413619
GB40560	GO:0006397	LOC413619
GB40561	GO:0000166	LOC724176
GB40563	GO:0004829	LOC412200
GB40563	GO:0005524	LOC412200
GB40563	GO:0005737	LOC412200
GB40563	GO:0006435	LOC412200
GB40564	GO:0008270	LOC411629
GB40565	GO:0004674	LOC411630
GB40565	GO:0005524	LOC411630
GB40566	GO:0042302	CPR6
GB40567	GO:0004252	LOC551514
GB40567	GO:0016021	LOC551514
GB40574	GO:0003824	LOC552392
GB40574	GO:0009058	LOC552392
GB40574	GO:0016021	LOC552392
GB40574	GO:0030170	LOC552392
GB40576	GO:0005840	LOC550711
GB40576	GO:0042254	LOC550711
GB40577	GO:0004357	LOC100578132
GB40577	GO:0006750	LOC100578132
GB40578	GO:0006885	LOC552330
GB40578	GO:0015385	LOC552330
GB40578	GO:0016021	LOC552330
GB40580	GO:0016180	LOC551270
GB40580	GO:0032039	LOC551270
GB40581	GO:0046872	LOC412863
GB40581	GO:0071558	LOC412863
GB40589	GO:0016021	LOC412864
GB40591	GO:0016021	LOC727505
GB40592	GO:0000902	LOC410158
GB40592	GO:0007015	LOC410158
GB40598	GO:0015377	LOC409208
GB40598	GO:0016021	LOC409208
GB40603	GO:0004713	LOC410369
GB40603	GO:0005524	LOC410369
GB40603	GO:0016021	LOC410369
GB40610	GO:0016021	LOC100578276
GB40611	GO:0006355	LOC725085
GB40611	GO:0007423	LOC725085
GB40614	GO:0008488	LOC551869
GB40614	GO:0016021	LOC551869
GB40614	GO:0017187	LOC551869
GB40616	GO:0005549	Obp12
GB40617	GO:0016021	LOC100578238
GB40618	GO:0005509	TpnCIIIb
GB40619	GO:0005509	TpnCIIIa
GB40624	GO:0005507	LOC410365
GB40624	GO:0016491	LOC410365
GB40625	GO:0005524	LOC551737
GB40625	GO:0007269	LOC551737
GB40625	GO:0008021	LOC551737
GB40635	GO:0003993	LOC724418
GB40652	GO:0016021	LOC410357
GB40654	GO:0003677	LOC552247
GB40654	GO:0003700	LOC552247
GB40654	GO:0005634	LOC552247
GB40654	GO:0005737	LOC552247
GB40655	GO:0016021	LOC552268
GB40655	GO:0016192	LOC552268
GB40656	GO:0005634	LOC727561
GB40656	GO:0005737	LOC727561
GB40656	GO:0006606	LOC727561
GB40656	GO:0008565	LOC727561
GB40663	GO:0008270	LOC413125
GB40665	GO:0004984	Or107
GB40665	GO:0005549	Or107
GB40665	GO:0016021	Or107
GB40666	GO:0004984	Or109
GB40666	GO:0005549	Or109
GB40666	GO:0016021	Or109
GB40667	GO:0004984	LOC100577852
GB40667	GO:0005549	LOC100577852
GB40667	GO:0005886	LOC100577852
GB40667	GO:0016021	LOC100577852
GB40669	GO:0004984	LOC100577888
GB40669	GO:0005549	LOC100577888
GB40669	GO:0005886	LOC100577888
GB40669	GO:0016021	LOC100577888
GB40671	GO:0005509	Fstl5
GB40672	GO:0007165	LOC412731
GB40672	GO:0016787	LOC412731
GB40672	GO:0046856	LOC412731
GB40673	GO:0003857	Cryl1
GB40673	GO:0006631	Cryl1
GB40674	GO:0003723	LOC413660
GB40674	GO:0004386	LOC413660
GB40674	GO:0005524	LOC413660
GB40674	GO:0005634	LOC413660
GB40676	GO:0005622	LOC408373
GB40676	GO:0016301	LOC408373
GB40676	GO:0016773	LOC408373
GB40676	GO:0046854	LOC408373
GB40676	GO:0048015	LOC408373
GB40681	GO:0006633	LOC100578829
GB40681	GO:0016021	LOC100578829
GB40681	GO:0016740	LOC100578829
GB40686	GO:0016021	LOC551426
GB40690	GO:0005089	LOC409108
GB40690	GO:0005622	LOC409108
GB40690	GO:0035023	LOC409108
GB40690	GO:0035556	LOC409108
GB40691	GO:0016021	LOC100576373
GB40694	GO:0005507	LOC410362
GB40694	GO:0016715	LOC410362
GB40695	GO:0005576	LOC100576769
GB40695	GO:0016021	LOC100576769
GB40695	GO:0072556	LOC100576769
GB40696	GO:0005576	Mcdp
GB40696	GO:0042629	Mcdp
GB40696	GO:0043303	Mcdp
GB40697	GO:0005576	Apamin
GB40700	GO:0005576	LOC100576956
GB40700	GO:0008191	LOC100576956
GB40701	GO:0016021	LOC551765
GB40703	GO:0005509	LOC410368
GB40703	GO:0005886	LOC410368
GB40703	GO:0007156	LOC410368
GB40703	GO:0016021	LOC410368
GB40706	GO:0004563	LOC412326
GB40706	GO:0005975	LOC412326
GB40707	GO:0016021	LOC725690
GB40708	GO:0016021	Tspan6
GB40711	GO:0008270	LOC409417
GB40712	GO:0016021	LOC727596
GB40713	GO:0005215	Fabp
GB40713	GO:0008289	Fabp
GB40716	GO:0005215	LOC410034
GB40716	GO:0008289	LOC410034
GB40718	GO:0004791	Trxr-1
GB40718	GO:0005623	Trxr-1
GB40718	GO:0045454	Trxr-1
GB40718	GO:0050660	Trxr-1
GB40720	GO:0005634	LOC411794
GB40720	GO:0006355	LOC411794
GB40727	GO:0008654	LOC411408
GB40727	GO:0016021	LOC411408
GB40727	GO:0016780	LOC411408
GB40728	GO:0004222	LOC411406
GB40728	GO:0008270	LOC411406
GB40730	GO:0004984	Or2
GB40730	GO:0005549	Or2
GB40730	GO:0005886	Or2
GB40730	GO:0016021	Or2
GB40731	GO:0005525	LOC725345
GB40731	GO:0005622	LOC725345
GB40731	GO:0007264	LOC725345
GB40731	GO:0015031	LOC725345
GB40731	GO:0016020	LOC725345
GB40732	GO:0046912	Pcl
GB40733	GO:0008270	Rnft2
GB40733	GO:0016021	Rnft2
GB40734	GO:0004332	LOC725455
GB40734	GO:0006096	LOC725455
GB40735	GO:0004332	LOC550785
GB40735	GO:0006096	LOC550785
GB40740	GO:0005216	LOC100576291
GB40740	GO:0016021	LOC100576291
GB40744	GO:0000166	LOC410749
GB40744	GO:0003676	LOC410749
GB40744	GO:0005622	LOC410749
GB40744	GO:0006396	LOC410749
GB40746	GO:0006457	LOC412287
GB40747	GO:0003920	LOC552316
GB40747	GO:0009117	LOC552316
GB40747	GO:0046872	LOC552316
GB40747	GO:1902560	LOC552316
GB40748	GO:0000287	LOC411372
GB40748	GO:0004363	LOC411372
GB40748	GO:0005524	LOC411372
GB40748	GO:0043295	LOC411372
GB40749	GO:0003676	LOC725945
GB40749	GO:0046872	LOC725945
GB40750	GO:0003676	LOC552206
GB40750	GO:0004386	LOC552206
GB40750	GO:0005524	LOC552206
GB40751	GO:0016021	LOC552187
GB40754	GO:0005524	LOC409807
GB40754	GO:0016301	LOC409807
GB40760	GO:0005622	LOC552117
GB40760	GO:0006886	LOC552117
GB40760	GO:0016021	LOC552117
GB40760	GO:0016192	LOC552117
GB40760	GO:0061025	LOC552117
GB40764	GO:0004114	LOC414021
GB40764	GO:0007165	LOC414021
GB40764	GO:0046872	LOC414021
GB40767	GO:0016791	LOC410071
GB40769	GO:0016491	LOC412458
GB40770	GO:0016491	LOC724721
GB40771	GO:0008484	LOC412829
GB40771	GO:0016021	LOC412829
GB40773	GO:0005506	LOC409360
GB40773	GO:0006633	LOC409360
GB40773	GO:0016021	LOC409360
GB40773	GO:0016491	LOC409360
GB40774	GO:0000723	LOC412546
GB40774	GO:0003677	LOC412546
GB40774	GO:0004003	LOC412546
GB40774	GO:0005524	LOC412546
GB40774	GO:0005634	LOC412546
GB40774	GO:0006260	LOC412546
GB40774	GO:0006281	LOC412546
GB40774	GO:0006310	LOC412546
GB40774	GO:0010569	LOC412546
GB40774	GO:0046872	LOC412546
GB40774	GO:0051539	LOC412546
GB40775	GO:0005623	LOC412212
GB40775	GO:0016021	LOC412212
GB40775	GO:0016491	LOC412212
GB40775	GO:0045454	LOC412212
GB40775	GO:0050660	LOC412212
GB40777	GO:0003723	LOC413868
GB40778	GO:0000139	LOC552001
GB40778	GO:0005351	LOC552001
GB40778	GO:0016021	LOC552001
GB40779	GO:0004801	LOC413867
GB40779	GO:0005737	LOC413867
GB40779	GO:0005975	LOC413867
GB40779	GO:0006098	LOC413867
GB40780	GO:0005634	LOC552052
GB40780	GO:0008270	LOC552052
GB40782	GO:0006364	LOC412480
GB40782	GO:0030688	LOC412480
GB40783	GO:0004347	LOC551154
GB40783	GO:0006094	LOC551154
GB40783	GO:0006096	LOC551154
GB40784	GO:0016021	LOC724234
GB40794	GO:0016021	LOC409957
GB40795	GO:0006221	LOC724144
GB40795	GO:0007049	LOC724144
GB40795	GO:0045747	LOC724144
GB40796	GO:0046872	LOC724115
GB40797	GO:0016021	LOC727538
GB40797	GO:0016746	LOC727538
GB40798	GO:0000166	LOC727087
GB40798	GO:0003676	LOC727087
GB40798	GO:0008270	LOC727087
GB40800	GO:0005787	LOC727074
GB40800	GO:0006465	LOC727074
GB40800	GO:0008233	LOC727074
GB40800	GO:0016021	LOC727074
GB40801	GO:0000398	LOC551974
GB40801	GO:0005681	LOC551974
GB40802	GO:0004672	LOC409527
GB40802	GO:0005524	LOC409527
GB40804	GO:0016021	LOC724455
GB40805	GO:0004342	LOC409520
GB40805	GO:0005737	LOC409520
GB40805	GO:0005975	LOC409520
GB40805	GO:0006044	LOC409520
GB40805	GO:0016787	LOC409520
GB40807	GO:0016021	LOC724585
GB40809	GO:0004890	Grd
GB40809	GO:0005230	Grd
GB40809	GO:0005886	Grd
GB40809	GO:0016021	Grd
GB40809	GO:0030054	Grd
GB40809	GO:0045202	Grd
GB40810	GO:0016021	LOC725040
GB40818	GO:0005216	LOC726119
GB40818	GO:0016021	LOC726119
GB40821	GO:0016021	LOC100577585
GB40823	GO:0005509	LOC725920
GB40823	GO:0016021	LOC725920
GB40824	GO:0003723	LOC552294
GB40828	GO:0000940	LOC725746
GB40828	GO:0005876	LOC725746
GB40828	GO:0007059	LOC725746
GB40828	GO:0007067	LOC725746
GB40828	GO:0031110	LOC725746
GB40828	GO:0051301	LOC725746
GB40830	GO:0016021	LOC725682
GB40830	GO:0019028	LOC725682
GB40831	GO:0004252	LOC725606
GB40837	GO:0005215	LOC551761
